Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
BioPlex_2017	SCGB1D1	1/72	0.9896074457366568	1.0	0	0	0.2263877569501041	0.002365057943052513	MET
BioPlex_2017	PPAN	1/72	0.9896074457366568	1.0	0	0	0.2263877569501041	0.002365057943052513	DDX24
BioPlex_2017	C6orf141	1/72	0.9896074457366568	1.0	0	0	0.2263877569501041	0.002365057943052513	ATG2B
BioPlex_2017	GLTSCR2	1/72	0.9896074457366568	1.0	0	0	0.2263877569501041	0.002365057943052513	RPL10A
BioPlex_2017	CLEC2D	1/73	0.9902471760180582	1.0	0	0	0.2232865548001027	0.0021883632584298643	TMEM9B
BioPlex_2017	FAM189B	1/73	0.9902471760180582	1.0	0	0	0.2232865548001027	0.0021883632584298643	TMEM9B
BioPlex_2017	FAM19A3	1/74	0.9908475463462638	1.0	0	0	0.22026916892442566	0.0020252857296354774	SMEK1
BioPlex_2017	TRA2A	1/75	0.9914109764429816	1.0	0	0	0.21733224667210002	0.0018747344303619122	MRPS7
BioPlex_2017	MED21	1/76	0.991939737424915	1.0	0	0	0.21447261184746705	0.0017357101415790962	MPZL1
BioPlex_2017	HSPA8	4/165	0.992194147217072	1.0	0	0	0.3951495394038181	0.0030965806430481536	TAF6L;SERPINA1;CD207;MPZL1
BioPlex_2017	KIAA0020	1/77	0.9924359608876514	1.0	0	0	0.21168725325204546	0.0016072971851107836	RPL10A
BioPlex_2017	GTF2E2	1/77	0.9924359608876514	1.0	0	0	0.21168725325204546	0.0016072971851107836	VRK1
BioPlex_2017	JMJD6	1/77	0.9924359608876514	1.0	0	0	0.21168725325204546	0.0016072971851107836	ARL6IP4
BioPlex_2017	UPK1A	1/79	0.9933386748399714	1.0	0	0	0.2063280822836392	0.001379016601070559	SLC29A1
BioPlex_2017	NUFIP1	1/83	0.9948338549155956	1.0	0	0	0.19638456024587347	0.0010171808506554557	DNM1L
BioPlex_2017	YIPF3	1/87	0.99599349765373	1.0	0	0	0.18735538506215516	0.0007521475384237072	GOLGA5
BioPlex_2017	PIP4K2A	1/87	0.99599349765373	1.0	0	0	0.18735538506215516	0.0007521475384237072	ARL6IP4
BioPlex_2017	CCT3	1/91	0.9968928525807144	1.0	0	0	0.17911998352096153	0.0005574186346339946	TCP1
BioPlex_2017	RPL26L1	1/93	0.9972637163189716	1.0	0	0	0.17526794086459674	0.0004802401430789198	RPL10A
BioPlex_2017	LGALS8	1/93	0.9972637163189716	1.0	0	0	0.17526794086459674	0.0004802401430789198	SDCBP
BioPlex_2017	CDC16	1/96	0.9977386701486578	1.0	0	0	0.1697908177125781	0.00038438782239222873	TTC8
BioPlex_2017	APLNR	1/96	0.9977386701486578	1.0	0	0	0.1697908177125781	0.00038438782239222873	SLC29A1
BioPlex_2017	FGF8	1/96	0.9977386701486578	1.0	0	0	0.1697908177125781	0.00038438782239222873	DDX24
BioPlex_2017	TUBB3	1/104	0.998639732606344	1.0	0	0	0.15672998558084136	0.0002133398215133684	EML1
BioPlex_2017	RRS1	1/108	0.9989448643130217	1.0	0	0	0.1509251713000694	0.0001593306067965041	RPL10A
BioPlex_2017	ACTBL2	1/117	0.9994038486370802	1.0	0	0	0.13931554273852564	8.30779166473019e-05	MPZL1
